"Provincia","Modalidad","Tipo recurso","Categoría","exp_fecapertura","Nombre establecimiento","Municipio","Dirección","C. Postal","Web","Nº Plazas"
"Badajoz","Café - Bar","I","--","1995-12-05","BAR LA SILERA","ALMENDRALEJO","CALLE V. ALEXANDRE/FRAILES",6200,"NO",0
"Badajoz","Café - Bar","I","--","1995-12-29","BAR LORENZO","ALMENDRALEJO","CARRETERA SEVILLA, 119",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-06-06","BAR MESIAS","ALMENDRALEJO","CALLE VIÑAS, 35",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-08-03","BAR  PUERTA DEL SOL","ALMENDRALEJO","CARRETERA SANTA MARTA, 96",6200,"NO",0
"Badajoz","Café - Bar","I","--","1983-07-26","BAR VICTORIA","ALMENDRALEJO","CALLE MACARENA, 2",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","BOCATERIA BERLIN","ALMENDRALEJO","CALLE COMETA, 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","1995-08-27","BODEGON CAMPILLEJO","ALMENDRALEJO","CALLE ADELARDO COVARSI, 39",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-05-25","BODEGUITA TIERRA DE VINOS","ALMENDRALEJO","CALLE MACARENA, 15",6200,"NO",0
"Badajoz","Café - Bar","I","--","2009-11-03","BOTELLERIA LA ESQUINA","ALMENDRALEJO","ARTURO SUAREZ BARCENA s/n ESQUINA CON AVENIDA DE LA PAZ",6200,"NO",0
"Badajoz","Café - Bar","I","--","2008-02-22","CACHANGA","ALMENDRALEJO","SUAREZ BARCENA, 50",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","CAFE BAR EL TOTI","ALMENDRALEJO","CALLE ARTURO SUAREZ BARCENA, 68",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-01-26","CAFE BAR GABI","ALMENDRALEJO","CALLE TERCIO, 8",6200,"NO",0
"Badajoz","Café - Bar","I","--","2000-01-22","CAFE BAR LOS ANGELES","ALMENDRALEJO","CARRETERA SEVILLA, 112",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-12-29","CAFE BAR NUEVO","ALMENDRALEJO","C/ FRANCISCO PIZARRO, 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","1991-07-14","CAFE BAR ROMA","ALMENDRALEJO","CALLE MERIDA, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2014-05-21","CAFÉ REAL","ALMENDRALEJO","REAL, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","1990-10-11","CANTINA ESTACIÓN","ALMENDRALEJO","CALLE ESTACION,",6200,"NO",0
"Badajoz","Café - Bar","I","--","1999-02-14","CASA EMILIO","ALMENDRALEJO","PLAZA DE EXTREMADURA Nº 4",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-10-29","CASA NOGALES","ALMENDRALEJO","ARTURO SUAREZ BARCENA Nº 36",6200,"NO",0
"Badajoz","Café - Bar","I","--","1991-08-26","CASA SANCHO","ALMENDRALEJO","CALLE JACINTO BENAVENTE, 6",6200,"NO",0
"Badajoz","Café - Bar","I","--","2022-03-29","CASA SOFÍA","ALMENDRALEJO","C/ MECÁNICA, 13 - P.I. SEMILLEROS DE EMPRESAS (ANTES Nº2)",6200,"NO",0
"Badajoz","Café - Bar","I","--","1985-12-28","CERVECERIA CHAPLIN","ALMENDRALEJO","CALLE SUAREZ BARCENA, 6",6200,"NO",0
"Badajoz","Café - Bar","I","--","2022-12-01","CHAMAN CLUB","ALMENDRALEJO","PLAZA DE ESPRONCEDA, 5 BAJO PUERTA 2 (ANTES PUERTA D)",6200,"NO",0
"Badajoz","Café - Bar","I","--","2020-10-09","CHURRERIA EL MERCADO","ALMENDRALEJO","C/ VIÑAS, 33",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-07-05","CLUB SAN MARCOS","ALMENDRALEJO","HALCON, 29",6200,"NO",0
"Badajoz","Café - Bar","I","--","1995-05-01","COME Y KAÑA","ALMENDRALEJO","CARRETERA SANTA MARTA, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-01-13","COMPLEJO LA SILERA","ALMENDRALEJO","C/ FRAILE, 10",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-05-26","DELGADO","ALMENDRALEJO","CALLE REAL, 3",6200,"NO",0
"Badajoz","Café - Bar","I","--","1996-09-30","DOMINGUEZ","ALMENDRALEJO","CALLE PROLONG. DIEGO TELLEZ",6200,"NO",0
"Badajoz","Café - Bar","I","--","1986-01-11","EL ABUELO","ALMENDRALEJO","CALLE ESCRIBANO, 30",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-10-21","EL ALJIBE","ALMENDRALEJO","C/ FAMILIA SUAREZ BARCENAS",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-10-27","EL BAR","ALMENDRALEJO","CARRETERA SEVILLA",6200,"NO",0
"Badajoz","Café - Bar","I","--","2001-04-23","EL CAFETINO","ALMENDRALEJO","PLAZA DE LA IGLESIA, 5",6200,"NO",0
"Badajoz","Café - Bar","I","--","2000-01-02","EL CAZADOR","ALMENDRALEJO","CARRETERA SEVILLA, 23",6200,"NO",0
"Badajoz","Café - Bar","I","--","2009-03-27","EL CENTENARIO","ALMENDRALEJO","VENEZUELA, 7",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-04-25","EL DANUBIO","ALMENDRALEJO","CALLE MORENO NIETO, 5",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-03-16","EL LLENA","ALMENDRALEJO","REPUBLICA DOMINICANA S/N",6200,"NO",0
"Badajoz","Café - Bar","I","--","1994-12-18","EL MAESTRO","ALMENDRALEJO","CALLE FRAILES, 19",6200,"NO",0
"Badajoz","Café - Bar","I","--","1996-05-25","EL MESON","ALMENDRALEJO","CALLE PILAR, 3",6200,"NO",0
"Badajoz","Café - Bar","I","--","2005-01-10","EL MIRADOR","ALMENDRALEJO","AVDA. DE LA PAZ Nº 11",6200,"NO",0
"Badajoz","Café - Bar","I","--","2019-02-12","EL OBRADOR DE SANTIAGO","ALMENDRALEJO","C/ SUAREZ BARCENA 1, ESQ. C/ EL PILAR",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-10-20","EL OBRERO EXTREMEÑO","ALMENDRALEJO","PLAZA ESPRONCEDA, 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","2017-09-29","EL OTRO SITIO","ALMENDRALEJO","MECÁNICA 25 POLIGONO COMERCIAL ""LAS TIENDAS  DE ALMENDRALEJO"" LOCAL, 24",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-01-11","EL PASO","ALMENDRALEJO","LOPEZ DE AYALA, 112",6200,"NO",0
"Badajoz","Café - Bar","I","--","1990-11-05","EL PEQUE II","ALMENDRALEJO","AVENIDA DE EXTREMADURA, 7",6200,"NO",0
"Badajoz","Café - Bar","I","--","2018-11-28","EL PILAR","ALMENDRALEJO","PILAR, 65ºA",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EL POLIGONO","ALMENDRALEJO","CARRETERA CIRCUNVALACION, 40",6200,"NO",0
"Badajoz","Café - Bar","I","--","1983-01-22","EL PORTALITO","ALMENDRALEJO","CALLE SUAREZ BARCENA, 24",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EL RETORNO","ALMENDRALEJO","AVDA. JUAN CARLOS RODRIGUEZ IBARRA, 161 (ANTES CARRETERA SEVILLA, 161)",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-09-29","EL RINCÓN DE MARTA","ALMENDRALEJO","AVENIDA RAFAEL ALBERTI 1 B",6200,"NO",0
"Badajoz","Café - Bar","I","--","2019-03-06","EMOTIVA 62","ALMENDRALEJO","LUNA, 2",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-11-29","ESPRONCEDA","ALMENDRALEJO","CARRETERA SANTA MARTA, 22",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EXTREMADURA","ALMENDRALEJO","CARRETERA GIJÓN-SEVILLA,  S/N",6200,"NO",0
"Badajoz","Café - Bar","I","--","1996-11-04","FIAMA","ALMENDRALEJO","PLAZA ESPRONCEDA, 2",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-06-20","FLOCO ALMENDRALEJO","ALMENDRALEJO","PLAZA DE LA CONSTITUCION Nº 5",6200,"NO",0
"Badajoz","Café - Bar","I","--","2019-10-07","GAMBRINUS","ALMENDRALEJO","C/ VENEZUELA, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","2019-02-25","GASTRO-BAR LA ALACENA","ALMENDRALEJO","C/ GUATEMALA, 2",6200,"NO",0
"Badajoz","Café - Bar","I","--","2005-02-23","GRANADA","ALMENDRALEJO","SANTA MARTA Nº 58",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-09-09","GUARACHA","ALMENDRALEJO","CALLE ARTURO SUAREZ BARCENAS, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-01-12","HISPANO","ALMENDRALEJO","GANADEROS",6200,"NO",0
"Badajoz","Café - Bar","I","--","2018-12-18","HORNO SAN MARCOS","ALMENDRALEJO","AVDA. DE LA PAZ, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-11-15","JAMONALIA","ALMENDRALEJO","REPUBLICA DE CUBA, 7",6200,"NO",0
"Badajoz","Café - Bar","I","--","1986-08-18","JAREÑO","ALMENDRALEJO","CALLE EUGENIO HERMOSO, 37",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-03-05","JAZ BULEVAR","ALMENDRALEJO","AVENIDA DE LA PAZ, 8",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-11-15","KIOSKO PLAZA DE ESPRONCEDA","ALMENDRALEJO","PLAZA DE ESPRONCEDA",6200,"NO",0
"Badajoz","Café - Bar","I","--","2011-06-10","LA ALHAMBRA","ALMENDRALEJO","CANTONES, 10",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA BAHIA","ALMENDRALEJO","AVENIDA DE LA PAZ, 20",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA BELLOTA","ALMENDRALEJO","PLAZA EXTREMADURA, 6",6200,"NO",0
"Badajoz","Café - Bar","I","--","2001-03-13","LA BRASA","ALMENDRALEJO","CALLE FRAILE, 19",6200,"NO",0
"Badajoz","Café - Bar","I","--","2011-05-27","LA BRÚJULA","ALMENDRALEJO","POZO, 18",6200,"NO",0
"Badajoz","Café - Bar","I","--","2007-06-25","LA CAÑERIA","ALMENDRALEJO","ARUTRO SUAREZ BARCENAS, 8",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-07-05","LADERA","ALMENDRALEJO","ESTACION DE FERROCARRIL",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-05-25","LA ESQUINA","ALMENDRALEJO","CALLE FRANCISCO PIZARRO, 56",6200,"NO",0
"Badajoz","Café - Bar","I","--","2007-05-29","LA ESQUINITA","ALMENDRALEJO","PABLO RUIZ PICASSO, 138",6200,"NO",0
"Badajoz","Café - Bar","I","--","1995-12-24","LA ESTRELLA","ALMENDRALEJO","CALLE CARRERA, 17",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-06-09","LA EXTREMEÑA","ALMENDRALEJO","LOPEZ DE AYALA 6 B",6200,"NO",0
"Badajoz","Café - Bar","I","--","2011-10-11","LA FLOR","ALMENDRALEJO","MACARENA, 6",6200,"NO",0
"Badajoz","Café - Bar","I","--","2009-03-11","LA FLORIDA","ALMENDRALEJO","CARRETERA SEVILLA, 183",6200,"NO",0
"Badajoz","Café - Bar","I","--","2007-11-12","LA FRAGUA","ALMENDRALEJO","SAN BLAS,20",6200,"NO",0
"Badajoz","Café - Bar","I","--","2024-11-25","LA GITANA","ALMENDRALEJO","C/ ALFONSO X, 22",6200,"NO",0
"Badajoz","Café - Bar","I","--","2005-02-15","LA GUARIDA","ALMENDRALEJO","AVDA. DE LA PAZ Nº 16",6200,"NO",0
"Badajoz","Café - Bar","I","--","2019-04-16","LA LONJA 77","ALMENDRALEJO","CTRA. BADAJOZ, 1, LOCAL",6200,"NO",0
"Badajoz","Café - Bar","I","--","2022-02-22","LA NIETA DE EL PEQUE","ALMENDRALEJO","C/ FAMILIA SUAREZ BARCENAS, 23",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-11-04","LA PARADA","ALMENDRALEJO","CALLE JUAN CAMPOMANES,1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-11-05","LA ROCA","ALMENDRALEJO","AVDA. DE LA PAZ Nº 5, BAJO",6200,"NO",0
"Badajoz","Café - Bar","I","--","2001-07-30","LA SAGA","ALMENDRALEJO","AVENIDA DE LA PAZ, 31",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-06-07","LA SENDA","ALMENDRALEJO","CALLE PRIMERO DE MAYO, 88",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-01-25","LA SERRANIA","ALMENDRALEJO","CTRA. SANTA MARTA, 40",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LAS  MIGAS","ALMENDRALEJO","C/ MINITAS Nº 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-02-10","LAS MIGAS EXTREMEÑAS","ALMENDRALEJO","ALFONSO IGLESIAS INFANTE ESQUINA CALLE LUIS RAMIREZ DOPIDO, 28",6200,"NO",0
"Badajoz","Café - Bar","I","--","1994-03-02","LAS PALMERAS 1","ALMENDRALEJO","CARRETERA GIJON-SEVILLA, KM. 651",6200,"NO",0
"Badajoz","Café - Bar","I","--","2020-11-24","LA TERESITA","ALMENDRALEJO","FAMILIA SUAREZ BARCENA, 58",6200,"NO",0
"Badajoz","Café - Bar","I","--","2007-01-23","LA TERRACITA DE VICTOR","ALMENDRALEJO","GANADEROS, 18",6200,"NO",0
"Badajoz","Café - Bar","I","--","2024-02-29","LA TERRAZA","ALMENDRALEJO","AVDA. DE LA PAZ, 29",6200,"NO",0
"Badajoz","Café - Bar","I","--","1997-10-04","LATINO","ALMENDRALEJO","AVENIDA DE LA PAZ, 26",6200,"NO",0
"Badajoz","Café - Bar","I","--","1987-04-11","LA TITA","ALMENDRALEJO","PLAZA MERCADO,172",6200,"NO",0
"Badajoz","Café - Bar","I","--","2005-02-15","LA TORRE","ALMENDRALEJO","JACINTO BENAVENTE Nº 13",6200,"NO",0
"Badajoz","Café - Bar","I","--","1999-08-04","LAVADO","ALMENDRALEJO","CALLE ARTURO S, BARCENA, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","1999-12-20","LA VIE EN ROSE","ALMENDRALEJO","CALLE ARTURO SUAREZ BARCENAS, 26",6200,"NO",0
"Badajoz","Café - Bar","I","--","2001-09-21","LOS CASTILLOS","ALMENDRALEJO","C/ ACEUCHAL, 112",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-09-02","LOS GONZALEZ","ALMENDRALEJO","ACEUCHAL Nº 140",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LOS MELLI","ALMENDRALEJO","AVENIDA DE LA PAZ, 15",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-03-09","LOS POZUELOS","ALMENDRALEJO","AVDA. JUAN CARLOS RODRIGUEZ IBARRA, 4",6200,"NO",0
"Badajoz","Café - Bar","I","--","2005-05-27","L'TROUPE","ALMENDRALEJO","LUNA Nº 16.A",6200,"NO",0
"Badajoz","Café - Bar","I","--","2009-09-29","MALLORCA","ALMENDRALEJO","PASCASIO FERNANDEZ RUIZ, 25",6200,"NO",0
"Badajoz","Café - Bar","I","--","1978-11-19","MANA","ALMENDRALEJO","ARTURO SUAREZ BARCERNAS, 37 ESQUINA CON AVENIDA DE LA PAZ, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","1984-04-08","MANU","ALMENDRALEJO","CARRETERA SANTA MARTA, 64",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MESON ASADOR ZARA","ALMENDRALEJO","CARRETERA SEVILLA, 144",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-11-11","MESON BARROSO","ALMENDRALEJO","CALLE ADELARDO COVARSI, 39",6200,"NO",0
"Badajoz","Café - Bar","I","--","1979-12-22","MESON DE EXTREMADURA","ALMENDRALEJO","CALLE OLIVO, 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-11-15","MESON EL CANITO","ALMENDRALEJO","CONDESA TORRESECA, 73",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-07-28","MESON LA ENCINA","ALMENDRALEJO","CALLE ALFONSO X, 126",6200,"NO",0
"Badajoz","Café - Bar","I","--","1993-07-24","MESON LOS BARROSO","ALMENDRALEJO","CALLE POZAS, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-07-09","MESON PATANEGRA","ALMENDRALEJO","CTRA. SANTA MARTA Nº 55",6200,"NO",0
"Badajoz","Café - Bar","I","--","1994-05-17","MIAJON","ALMENDRALEJO","CARRETERA BADAJOZ K. 57",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-03-31","MIAJON II","ALMENDRALEJO","C/ MECANICA 17-19",6200,"NO",0
"Badajoz","Café - Bar","I","--","2017-10-19","MILANO","ALMENDRALEJO","AVDA. RAFAEL ALBERTI, 200",6200,"NO",0
"Badajoz","Café - Bar","I","--","2023-02-22","MI VIDA LOLA","ALMENDRALEJO","C/ FAMILIA SUÁREZ-BÁRCENA, 30",6200,"NO",0
"Badajoz","Café - Bar","I","--","2022-04-21","MOSHI LOUNGE","ALMENDRALEJO","C/ GANADEROS, 4",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-09-20","MOTO-BAR G.P.","ALMENDRALEJO","DIEGO TELLEZ Nº 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","1993-04-11","MOZART","ALMENDRALEJO","CALLE LUNA, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","1999-05-17","MUÑOZ","ALMENDRALEJO","CALLE ARTURO S. BARCENA, 3",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-11-11","NUEVO 2","ALMENDRALEJO","ALFONSO X, 24",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-04-19","ONUBA","ALMENDRALEJO","CALLE ARTURO SUAREZ BARCENAS, 20",6200,"NO",0
"Badajoz","Café - Bar","I","--","1999-12-05","PALOMEQUE","ALMENDRALEJO","CALLE GANADEROS, 16",6200,"NO",0
"Badajoz","Café - Bar","I","--","2003-09-02","PECERO PECERO","ALMENDRALEJO","URUGUAY Nº 13",6200,"NO",0
"Badajoz","Café - Bar","I","--","2024-06-20","PICOFINO","ALMENDRALEJO","FRANCISCO PIZARRO, 15",,"NO",0
"Badajoz","Café - Bar","I","--","2005-01-25","PIN-PAN","ALMENDRALEJO","POLIGONO LAS TIENDAS DE ALMENRALEJO LOCAL Nº 12, C/ MECANICA",6200,"NO",0
"Badajoz","Café - Bar","I","--","1985-04-21","PUB NANDOS","ALMENDRALEJO","CALLE R. ROMERO, 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-11-11","RENFE","ALMENDRALEJO","CARRETERA SEVILLA",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-12-13","RESIDENCIA DE ANCIANOS NTRA. SRA. DE LA PIEDAD ","ALMENDRALEJO","GARGANTA DEL JERTE Nº 1",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-03-02","SALON DEL POLLO","ALMENDRALEJO","CTRA., SEVILLA, 76",6200,"NO",0
"Badajoz","Café - Bar","I","--","2008-07-11","SALON PUNTO DE JUEGO","ALMENDRALEJO","AVDA. DE LA PAZ, 28",6200,"NO",0
"Badajoz","Café - Bar","I","--","1988-10-24","SANCRIS","ALMENDRALEJO","JOSE LUIS MESIAS 30",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-05-20","SAN MARCOS","ALMENDRALEJO","CALLE DUERO, 3",6200,"NO",0
"Badajoz","Café - Bar","I","--","2009-01-22","SIETE","ALMENDRALEJO","ARTURO SUÁREZ BARCENA, 28",6200,"NO",0
"Badajoz","Café - Bar","I","--","2008-03-19","SIETE CIELOS","ALMENDRALEJO","REINA VICTORIA, 12",6200,"NO",0
"Badajoz","Café - Bar","I","--","1998-06-20","SIROCO","ALMENDRALEJO","AVENIDA DE LA PAZ, 21",6200,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","SONORA","ALMENDRALEJO","CALLE MARTINEZ DE PINILLOS, 9",6200,"NO",0
"Badajoz","Café - Bar","I","--","2004-04-20","TOMACENA","ALMENDRALEJO","LUNA S/N",6200,"NO",0
"Badajoz","Café - Bar","I","--","2006-11-15","TORTI AZTECA","ALMENDRALEJO","CTRA. BADAJOZ, 24",6200,"NO",0
"Badajoz","Café - Bar","I","--","1990-09-11","TROTAMUNDOS","ALMENDRALEJO","CALLE SUAREZ BARCENAS, 36",6200,"NO",0
"Badajoz","Café - Bar","I","--","2023-01-31","VAGARY","ALMENDRALEJO","AVDA. DE LA PAZ, 35",6200,"NO",0
"Badajoz","Café - Bar","I","--","2021-04-13","VICHO'S CAFE & BAR","ALMENDRALEJO","LUIS MORENO BEJAR PARCELA 47C",6200,"NO",0
"Badajoz","Café - Bar","I","--","1989-04-28","ZARA","ALMENDRALEJO","CARRETERA SEVILLA, 163",6200,"NO",0
"Badajoz","Café - Bar","I","--","1992-08-23","ZURBARAN","ALMENDRALEJO","CALLE ALFONSO  X, 32",6200,"NO",0
"Badajoz","Cafetería","II","1 Taza","1999-03-07","AL´HORNO","ALMENDRALEJO","CARRETERA SANTA MARTA, 56",6200,"NO",40
"Badajoz","Cafetería","II","1 Taza","2009-12-17","EL COTO","ALMENDRALEJO","LUIS RAMIREZ DÓPIDO, 23 POL. LAS PICADAS",6200,"NO",40
"Badajoz","Cafetería","II","1 Taza","2010-05-21","LA ABUELA CATALINA","ALMENDRALEJO","SEVILLA, 149",6200,"NO",104
"Badajoz","Cafetería","II","1 Taza","2010-02-24","LA ABUELA CATALINA","ALMENDRALEJO","AVDA. DE SEVILLA ROTONDA NORTE s/n",6200,"NO",88
"Badajoz","Cafetería","II","1 Taza","1996-03-02","LE CYRANO","ALMENDRALEJO","AVENIDA DE LA PAZ, 5",6200,"NO",28
"Badajoz","Cafetería","II","2 Tazas","2018-06-04","FUSSION GASTRO & PUB","ALMENDRALEJO","AVDA. DE LA PAZ, 25",6200,"NO",53
"Badajoz","Pub","III","--","1993-12-13","BAR ALANDALUS","ALMENDRALEJO","CALLE LUNA, 5",6200,"NO",0
"Badajoz","Pub","III","--","1997-10-04","BURGUILLOS","ALMENDRALEJO","CARRETERA GIJON-SEVILLA",6200,"NO",0
"Badajoz","Pub","III","--","1989-01-22","DIAZ","ALMENDRALEJO","CARRETERA DE MERIDA, 16",6200,"NO",0
"Badajoz","Pub","III","--","2000-12-15","DISCO PUB PUNTO-NA","ALMENDRALEJO","CALLE COMETA, 8",6300,"NO",0
"Badajoz","Pub","III","--","1995-10-09","FRANCISQUISTO","ALMENDRALEJO","AVENIDA DE LA PAZ, 15",6200,"NO",0
"Badajoz","Pub","III","--","2009-08-25","GREENWICH","ALMENDRALEJO","LUNA, 14",6200,"NO",0
"Badajoz","Pub","III","--","1999-11-22","HABANA 69","ALMENDRALEJO","CALLE GANADEROS, 9",6200,"NO",0
"Badajoz","Pub","III","--","1996-08-07","HOSTELERIA LA PAZ","ALMENDRALEJO","AVENIDA LA PAZ",6200,"NO",0
"Badajoz","Pub","III","--","1996-03-16","IVENU","ALMENDRALEJO","AVENIDA PAZ, 13",6200,"NO",0
"Badajoz","Pub","III","--","1999-01-25","LA MOSCA","ALMENDRALEJO","CALLE COMETA, 15",6200,"NO",0
"Badajoz","Pub","III","--","2009-04-20","LOFT","ALMENDRALEJO","MOLINETA, Nº 18",6200,"NO",0
"Badajoz","Pub","III","--","2004-11-22","MORGOTH","ALMENDRALEJO","COMETA Nº 19",6200,"NO",0
"Badajoz","Pub","III","--","1997-06-04","MY WAY","ALMENDRALEJO","CALLE COMETA, 8",6200,"NO",0
"Badajoz","Pub","III","--","2007-11-13","PATA NEGRA","ALMENDRALEJO","C/ LOPEZ DE AYALA, 12",6200,"NO",0
"Badajoz","Pub","III","--","2010-06-09","PEDRO ALVAREZ ALVAREZ","ALMENDRALEJO","CARRETERA DE SANTA MARTA, 70",6200,"NO",0
"Badajoz","Pub","III","--","1997-05-26","PENTAGRAMA","ALMENDRALEJO","CALLE SUAREZ BARCENA, 18",6200,"NO",0
"Badajoz","Pub","III","--","2001-05-16","PUB PRIMERA LINEA","ALMENDRALEJO","AVENIDA DE LA PAZ, 15    01",6200,"NO",0
"Badajoz","Pub","III","--","2010-06-09","PUB WHISKY A GOGO","ALMENDRALEJO","CALLE COMETA, 11",6200,"NO",0
"Badajoz","Pub","III","--","2003-11-18","PUENTE ALMENDRALEJO","ALMENDRALEJO","CTRA. DE SEVILLA KM 307",6200,"NO",0
"Badajoz","Pub","III","--","2001-05-11","SALON DE TEATRES","ALMENDRALEJO","CALLE LUNA, 25 (ANTES C/ LUNA, 11)",6200,"NO",0
"Badajoz","Pub","III","--","1998-07-25","SECRETOS","ALMENDRALEJO","CALLE VENEZUELA, 5",6200,"NO",0
"Badajoz","Pub","III","--","2010-06-09","TRINIDAD MARIN","ALMENDRALEJO","CALLE LUNA, 21",6200,"NO",0
"Badajoz","Restaurante","II","1 Tenedor","2003-06-27","AETRANS","ALMENDRALEJO","POLIG. INDUSTRIAL. C/INDUSTRIA PARCELA G-14",6200,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","1992-07-29","CASA AGUSTIN","ALMENDRALEJO","CALLE FRAILE, 8",6200,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2003-06-27","CASA ANGELO","ALMENDRALEJO","PLAZA DE EXTREMADURA 4",6200,"NO",28
"Badajoz","Restaurante","II","1 Tenedor","2015-04-23","COME Y KAÑA","ALMENDRALEJO","CTRA. SANTA MARTA, 1",6200,"NO",28
"Badajoz","Restaurante","II","1 Tenedor","2022-05-09","DOMINO´S PIZZA","ALMENDRALEJO","AVDA. DE LA PAZ, 24 - BAJO",6200,"NO",60
"Badajoz","Restaurante","II","1 Tenedor","2020-09-25","DRACARYS ","ALMENDRALEJO","C/ FAMILIA SUAREZ BARCENA, 62",6200,"NO",110
"Badajoz","Restaurante","II","1 Tenedor","2016-10-10","EL BUEN COMER","ALMENDRALEJO","CTRA. BADAJOZ, 159",6200,"NO",50
"Badajoz","Restaurante","II","1 Tenedor","2018-05-15","EL CASTUO","ALMENDRALEJO","FRANCISCO PIZARRO, 53",6200,"NO",48
"Badajoz","Restaurante","II","1 Tenedor","2021-03-24","EL CENTENARIO","ALMENDRALEJO","C/ VENEZUELA, 7",6200,"NO",16
"Badajoz","Restaurante","II","1 Tenedor","2009-12-17","EL COTO","ALMENDRALEJO","LUIS RAMIREZ DÓPIDO, 23 PO. LAS PICADAS",6200,"NO",45
"Badajoz","Restaurante","II","1 Tenedor","1996-11-18","EL POLIGONO","ALMENDRALEJO","CARRETERA CIRCUNVAL.,, 40",6200,"NO",28
"Badajoz","Restaurante","II","1 Tenedor","2008-07-23","HOSPITAL TIERRA DE BARROS","ALMENDRALEJO","CTRA. NACIONAL 630",6200,"NO",32
"Badajoz","Restaurante","II","1 Tenedor","2010-02-24","LA ABUELA CATALINA","ALMENDRALEJO","AVDA. DE SEVILLA ROTONDA NORTE, S/N",6200,"NO",124
"Badajoz","Restaurante","II","1 Tenedor","2005-03-16","LA MURALLA","ALMENDRALEJO","C/GRAN MAESTRE Nº 2",6200,"NO",90
"Badajoz","Restaurante","II","1 Tenedor","2018-11-27","LA PARADA","ALMENDRALEJO","CAMPOMANES, 1",6200,"NO",45
